Person_ID,Crash_Date,Crash_Location,Victim,Longitude,Latitude,Location
O1538374,03/19/2023 11:30:00 AM,2400 S WENTWORTH AVE,PEDESTRIAN,-87.63207812,41.84911545,POINT (-87.63207812 41.84911545)
O706822,07/31/2019 04:55:00 PM,2800 W COLUMBUS AVE,PEDESTRIAN,-87.69301,41.754821,POINT (-87.69301 41.754821)
O1506700,01/27/2023 05:46:00 PM,5049 W WASHINGTON BLVD,PEDESTRIAN,-87.75216366,41.88161789,POINT (-87.75216366 41.88161789)
P256162,07/17/2021 01:35:00 AM,5050 S ARCHER,PASSENGER,-87.72637277,41.80134967,POINT (-87.72637277 41.80134967)
O858408,03/09/2020 06:39:00 AM,1610 W 79TH ST,PEDESTRIAN,-87.66386,41.750457,POINT (-87.66386 41.750457)
O783901,11/17/2019 01:38:00 AM,6709 S STONY ISLAND AVE,CYCLIST,-87.58595,41.773028,POINT (-87.58595 41.773028)
O1295669,03/10/2022 01:39:00 PM,12400 S MICHIGAN AVE,DRIVER,-87.62034987,41.66890524,POINT (-87.62034987 41.66890524)
O1249011,12/19/2021 01:20:00 AM,6300  S STONY ISLAND AVE,DRIVER,-87.58659137,41.77966308,POINT (-87.58659137 41.77966308)
O1195697,09/30/2021 11:11:00 PM,9104 S VINCENNES AVE,DRIVER,-87.64816707,41.72852791,POINT (-87.64816707 41.72852791)
O1505719,01/26/2023 12:23:00 PM,335 S LARAMIE AVE,PEDESTRIAN,-87.75474498,41.87571235,POINT (-87.75474498 41.87571235)
O999267,11/24/2020 12:30:00 PM,3231 W 26TH ST,PEDESTRIAN,-87.60497,41.736602,POINT (-87.60497 41.736602)
O1371060,07/02/2022 05:50:00 PM,701 S PULASKI RD,MOTORCYCLIST,-87.72525319,41.87249774,POINT (-87.72525319 41.87249774)
O1267254,01/22/2022 05:40:00 AM,3117 W POPE JOHN PAUL II DR,DRIVER,-87.70238045,41.81542877,POINT (-87.70238045 41.81542877)
O978009,10/14/2020 02:37:00 PM,2605 W VAN BUREN ST,PASSENGER,-87.68478,41.831973,POINT (-87.68478 41.831973)
O556614,01/03/2019 03:01:00 PM,4400 N CENTRAL AVE,PEDESTRIAN,-87.76739,41.960528,POINT (-87.76739 41.960528)
O1431490,10/01/2022 11:01:00 AM,3800 W MADISON,DRIVER,-87.72088123,41.88089727,POINT (-87.72088123 41.88089727)
O1565463,04/30/2023 05:25:00 AM,5538 W CHICAGO AVE,DRIVER,-87.7652251,41.89496673,POINT (-87.7652251 41.89496673)
P173037,10/08/2019 05:39:00 AM,3600 S TRUMBULL AVE,PASSENGER,-87.71128,41.844341,POINT (-87.71128 41.844341)
O1299571,03/16/2022 07:37:00 PM,10934 S WESTERN AVE,PEDESTRIAN,-87.68139222,41.69457793,POINT (-87.68139222 41.69457793)
P232662,01/23/2021 11:30:00 PM,8299 S STONY ISLAND AVE,PASSENGER,-87.58523,41.744297,POINT (-87.58523 41.744297)
O1065362,03/25/2021 07:36:00 PM,5100 S MICHIGAN AVE,PEDESTRIAN,-87.62279,41.801897,POINT (-87.62279 41.801897)
O901021,06/17/2020 03:00:00 AM,3300 W 87TH ST,PASSENGER,-87.72607,41.897309,POINT (-87.72607 41.897309)
P306921,07/16/2022 12:53:00 PM,10730 S VINCENNES AVE,PASSENGER,-87.65920347,41.69858237,POINT (-87.65920347 41.69858237)
O1473988,12/03/2022 07:53:00 PM,7001 S STONY ISLAND AVE,PEDESTRIAN,-87.58581992,41.76779762,POINT (-87.58581992 41.76779762)
O808413,12/23/2019 04:26:00 AM,8031 S LAKE SHORE DR,DRIVER,-87.54123,41.749509,POINT (-87.54123 41.749509)
O1642562,08/20/2023 12:55:00 AM,5229 W NORTH AVE,PEDESTRIAN,-87.75682428,41.90937877,POINT (-87.75682428 41.90937877)
O953575,09/06/2020 11:20:00 PM,3358 W 114TH ST,PEDESTRIAN,-87.61633,41.805032,POINT (-87.61633 41.805032)
O1052569,02/28/2021 08:00:00 PM,7700 S RACINE AVE,DRIVER,-87.65398,41.754044,POINT (-87.65398 41.754044)
O1131714,07/03/2021 01:13:00 AM,5359 W BELMONT AVE,DRIVER,-87.76147057,41.93852924,POINT (-87.76147057 41.93852924)
O573953,01/21/2019 08:56:00 PM,10355 S KEDZIE AVE,DRIVER,-87.70114,41.704506,POINT (-87.70114 41.704506)
O1230144,11/19/2021 11:01:00 AM,2323 W 111TH ST,PEDESTRIAN,-87.67977917,41.6916792,POINT (-87.67977917 41.6916792)
O814537,01/01/2020 11:18:00 PM,1448 W 112TH PL,DRIVER,-87.65875,41.689427,POINT (-87.65875 41.689427)
O992235,11/11/2020 01:48:00 AM,5983 W JACKSON BLVD,DRIVER,-87.70612,41.844393,POINT (-87.70612 41.844393)
P273788,11/07/2021 09:01:00 PM,7400 S ASHLAND AVE,PASSENGER,-87.66378572,41.7593684,POINT (-87.66378572 41.7593684)
O1202666,10/10/2021 05:09:00 PM,4201 N MARINE DR,PEDESTRIAN,-87.64633753,41.95859292,POINT (-87.64633753 41.95859292)
O1562650,04/10/2023 04:05:00 AM,6100 S CICERO AVE,DRIVER,-87.74255508,41.78198966,POINT (-87.74255508 41.78198966)
O1360206,06/09/2022 08:18:00 AM,1101 W LELAND AVE,CYCLIST,-87.6575751,41.96711637,POINT (-87.6575751 41.96711637)
O1466179,11/20/2022 05:35:00 PM,3612 E 105TH ST,PEDESTRIAN,-87.53568162,41.70455857,POINT (-87.53568162 41.70455857)
,03/05/2020 06:34:00 PM,REPORTED BY EXTERNAL POLICE DEPARTMENT,PEDESTRIAN,-87.88940645,41.99921279,POINT (-87.88940645 41.99921279)
O1604513,06/23/2023 04:44:00 AM,4001 W 59TH ST,DRIVER,-87.72301907,41.78582569,POINT (-87.72301907 41.78582569)
O930863,08/02/2020 10:41:00 PM,4005 W 36TH ST,PEDESTRIAN,-87.6655,41.833963,POINT (-87.6655 41.833963)
,12/26/2022 07:50:00 PM,N AUSTIN BLVD & DIVISION ST,PEDESTRIAN,-87.77534895,41.90200002,POINT (-87.77534895 41.90200002)
O580145,02/06/2019 03:35:00 PM,4325 W NORTH AVE,PEDESTRIAN,-87.73482,41.909665,POINT (-87.73482 41.909665)
P280617,12/30/2021 11:46:00 PM,3234 W DIVISION ST,PASSENGER,-87.70811951,41.9029286,POINT (-87.70811951 41.9029286)
P280573,12/30/2021 06:26:00 PM,7600 W FOREST PRESERVE AVE,PASSENGER,-87.81707837,41.94921087,POINT (-87.81707837 41.94921087)
O685933,07/03/2019 09:53:00 PM,6900 S STONY ISLAND AVE,DRIVER,-87.58638,41.76965,POINT (-87.58638 41.76965)
O1391467,08/02/2022 09:30:00 PM,4010 W FIFTH AVE,PEDESTRIAN,-87.72593055,41.87296446,POINT (-87.72593055 41.87296446)
O1427712,09/25/2022 11:30:00 PM,4355 S ARCHER AVE,DRIVER,-87.70356218,41.81436814,POINT (-87.70356218 41.81436814)
O869239,04/04/2020 09:50:00 PM,4222 W MADISON ST,PEDESTRIAN,-87.73154,41.880766,POINT (-87.73154 41.880766)
O1335186,05/11/2022 01:06:00 PM,2101 W PETERSON AVE,PEDESTRIAN,-87.68258356,41.99051688,POINT (-87.68258356 41.99051688)
O1692049,10/29/2023 02:45:00 PM,9131 S DR MARTIN LUTHER KING JR DR,PEDESTRIAN,-87.61416741,41.72833229,POINT (-87.61416741 41.72833229)
O1280588,02/12/2022 04:25:00 PM,4324 N NARRAGANSETT AVE,DRIVER,-87.78679585,41.95915191,POINT (-87.78679585 41.95915191)
O1652742,09/02/2023 08:34:00 PM,6900 S SOUTH CHICAGO AVE,MOTORCYCLIST,-87.61052286,41.76925878,POINT (-87.61052286 41.76925878)
O1227763,11/15/2021 12:51:00 AM,5907 W WENTWORTH AVE,DRIVER,-87.63016381,41.78702847,POINT (-87.63016381 41.78702847)
O1407732,08/28/2022 01:35:00 AM,6459 S CICERO AVE,PEDESTRIAN,-87.7420245,41.77487649,POINT (-87.7420245 41.77487649)
O881736,05/10/2020 12:27:00 AM,6636 S CORNELL DR,PEDESTRIAN,-87.58551,41.774143,POINT (-87.58551 41.774143)
P353880,06/17/2023 11:05:00 PM,425 W 87TH ST,DRIVER,-87.63493902,41.73581034,POINT (-87.63493902 41.73581034)
O906432,06/25/2020 09:00:00 PM,8500 S PULASKI RD,DRIVER,-87.73842285,41.74908883,POINT (-87.73842285 41.74908883)
O1053144,03/03/2021 06:09:00 PM,3457 S DR MARTIN LUTHER KING DR,PEDESTRIAN,-87.61683,41.83164,POINT (-87.61683 41.83164)
O916792,07/11/2020 11:50:00 PM,11100 S PULASKI RD,PEDESTRIAN,-87.80074,41.776597,POINT (-87.80074 41.776597)
O665992,06/08/2019 09:20:00 PM,6358 S ASHLAND AVE,PEDESTRIAN,-87.66432,41.777742,POINT (-87.66432 41.777742)
O1688995,10/24/2023 10:56:00 PM,698 S LARAMIE AVE,DRIVER,-87.75491749,41.87200214,POINT (-87.75491749 41.87200214)
O1114493,06/10/2021 11:30:00 AM,9139 S COMMERCIAL AVE,PEDESTRIAN,-87.55108091,41.7289095,POINT (-87.55108091 41.7289095)
O626988,04/09/2019 10:15:00 AM,5401 W 63RD ST,PASSENGER,-87.7569806,41.77803609,POINT (-87.7569806 41.77803609)
O1091027,05/02/2021 09:35:00 PM,100 N WESTERN AVE,DRIVER,-87.68663247,41.88303658,POINT (-87.68663247 41.88303658)
O1110410,06/05/2021 01:57:00 AM,2101 W 59TH ST,DRIVER,-87.67666544,41.78648524,POINT (-87.67666544 41.78648524)
O1162219,08/15/2021 01:45:00 AM,1402 E 95TH ST,DRIVER,-87.58981789,41.72238305,POINT (-87.58981789 41.72238305)
O1450027,10/22/2022 04:16:00 AM,3202 W 51st st,PEDESTRIAN,-87.70390822,41.8009286,POINT (-87.70390822 41.8009286)
O1191393,09/24/2021 10:47:00 PM,4917 N MILWAUKEE AVE,PEDESTRIAN,-87.76259589,41.97018002,POINT (-87.76259589 41.97018002)
O647819,05/16/2019 01:32:00 AM,433 E 95TH ST,PEDESTRIAN,-87.61287,41.721804,POINT (-87.61287 41.721804)
O624047,04/12/2019 08:03:00 PM,2900 S LAKE SHORE DR SB,PEDESTRIAN,-87.6103,41.842075,POINT (-87.6103 41.842075)
O1548092,03/29/2023 09:15:00 PM,3617 W COLUMBUS AVE,DRIVER,-87.71237009,41.74261839,POINT (-87.71237009 41.74261839)
O1010831,12/18/2020 11:01:00 AM,11059 S WESTERN AVE,PEDESTRIAN,-87.66403,41.768398,POINT (-87.66403 41.768398)
O1103256,05/26/2021 01:30:00 AM,2600 N WESTERN AVE,CYCLIST,-87.68792224,41.92866979,POINT (-87.68792224 41.92866979)
P154747,06/26/2019 05:38:00 PM,1302 E 47TH ST,PASSENGER,-87.5948861,41.80977358,POINT (-87.5948861 41.80977358)
P134408,03/03/2019 08:46:00 PM,10700 S CALUMET AVE,PASSENGER,-87.61493494,41.69996826,POINT (-87.61493494 41.69996826)
P324786,11/17/2022 12:47:00 AM,8141 S STONY ISLAND AVE,PASSENGER,-87.58527272,41.74662894,POINT (-87.58527272 41.74662894)
P209357,07/11/2020 06:41:00 AM,2558 W PETERSON AVE,PASSENGER,-87.7154,41.860652,POINT (-87.7154 41.860652)
P261791,08/22/2021 11:38:00 AM,4013 S ROCKWELL,PASSENGER,-87.68952446,41.82067182,POINT (-87.68952446 41.82067182)
P298565,05/22/2022 05:05:00 AM,8828S STONY ISLAND AVE,PASSENGER,-87.58573489,41.73421192,POINT (-87.58573489 41.73421192)
O790107,11/26/2019 08:38:00 AM,5 W TERMINAL ST,PEDESTRIAN,-87.88987,41.97517,POINT (-87.88987 41.97517)
O1483414,12/18/2022 02:38:00 AM,5044 W LAKE ST,DRIVER,-87.7521484,41.88712166,POINT (-87.7521484 41.88712166)
O1492109,01/02/2023 01:41:00 AM,7232 S DAMEN AVE,PEDESTRIAN,-87.67360614,41.76198585,POINT (-87.67360614 41.76198585)
O1677336,10/08/2023 06:35:00 AM,5730 W DIVERSEY AVE,PEDESTRIAN,-87.76995473,41.93133484,POINT (-87.76995473 41.93133484)
O828422,01/23/2020 11:40:00 PM,800 W 87TH ST,PEDESTRIAN,-87.64366,41.736183,POINT (-87.64366 41.736183)
O1236022,11/29/2021 01:06:00 AM,733 W 25TH ST,DRIVER,-87.64505542,41.84685372,POINT (-87.64505542 41.84685372)
P246681,05/20/2021 11:40:00 PM,4531 W DIVISION ST,PASSENGER,-87.73981922,41.90234112,POINT (-87.73981922 41.90234112)
O928066,07/29/2020 09:56:00 PM,4005 W DIVISION ST,PEDESTRIAN,-87.66082,41.999335,POINT (-87.66082 41.999335)
O1413212,09/04/2022 08:10:00 PM,730 S CICERO AVE,PEDESTRIAN,-87.74507283,41.87124253,POINT (-87.74507283 41.87124253)
O1259135,01/07/2022 04:20:00 PM,4819 N DUSABLE LAKE SHORE NB DR,DRIVER,-87.64795544,41.97023938,POINT (-87.64795544 41.97023938)
O888299,05/23/2020 08:56:00 PM,3851 W CHICAGO AVE,PEDESTRIAN,-87.72323,41.895283,POINT (-87.72323 41.895283)
O1440847,10/14/2022 01:28:00 AM,311 E 87TH ST,PEDESTRIAN,-87.617192,41.736388,POINT (-87.617192 41.736388)
P338622,02/18/2023 10:58:00 PM,10020 S HALSTED,PASSENGER,-87.64310095,41.71171667,POINT (-87.64310095 41.71171667)
O919651,07/16/2020 04:19:00 PM,3235 W LAKE ST,DRIVER,-87.74278,41.798565,POINT (-87.74278 41.798565)
O620862,03/27/2019 05:53:00 AM,3159 W ROOSEVELT RD,PASSENGER,-87.70552,41.866298,POINT (-87.70552 41.866298)
O1140174,07/15/2021 03:46:00 AM,8120 S HOUSTON,PEDESTRIAN,-87.55054085,41.74765213,POINT (-87.55054085 41.74765213)
O676647,06/22/2019 09:20:00 PM,3158 W FULLERTON AVE,DRIVER,-87.70696618,41.92482576,POINT (-87.70696618 41.92482576)
P189390,10/24/2019 09:03:00 PM,101 N WACKER DR,PASSENGER,-87.63665,41.883234,POINT (-87.63665 41.883234)
O1376675,07/11/2022 08:48:00 PM,4900 S DREXEL BLVD,DRIVER,-87.60444034,41.80582656,POINT (-87.60444034 41.80582656)
O1080109,04/21/2021 05:30:00 AM,7141 S CICERO AVE,DRIVER,-87.74171661,41.76285668,POINT (-87.74171661 41.76285668)
O1108590,06/02/2021 06:06:00 PM,11100 S HALSTED ST,PEDESTRIAN,-87.64252269,41.69226312,POINT (-87.64252269 41.69226312)
O1170182,08/26/2021 03:50:00 PM,300 N CENTRAL PARK AVE,PEDESTRIAN,-87.71620313,41.88633641,POINT (-87.71620313 41.88633641)
O880424,05/06/2020 08:55:00 PM,2424 W CONGRESS PKWY,PEDESTRIAN,-87.68736,41.875105,POINT (-87.68736 41.875105)
O970669,10/04/2020 09:53:00 AM,1010 W 79TH ST,DRIVER,-87.68559,41.844692,POINT (-87.68559 41.844692)
O1093089,05/03/2021 01:58:00 AM,2145 N ASHLAND AVE,DRIVER,-87.66841182,41.92107916,POINT (-87.66841182 41.92107916)
O1227905,11/16/2021 03:55:00 AM,1600 E 79TH ST,PEDESTRIAN,-87.58559228,41.75161152,POINT (-87.58559228 41.75161152)
O686352,07/04/2019 09:35:00 PM,4959 W DIVERSEY AVE,DRIVER,-87.75138,41.931359,POINT (-87.75138 41.931359)
O1158823,08/01/2021 12:28:00 AM,1588 W 74TH ST,DRIVER,-87.6635611,41.75934407,POINT (-87.6635611 41.75934407)
P165986,08/26/2019 03:48:00 PM,6227 W GREGORY ST,PASSENGER,-87.78431,41.981816,POINT (-87.78431 41.981816)
O1012038,12/19/2020 10:50:00 PM,5620 S CALIFORNIA AVE,CYCLIST,-87.64726896,41.77959999,POINT (-87.64726896 41.77959999)
O629006,04/20/2019 06:34:00 AM,2751 N LAKE SHORE DR NB,DRIVER,-87.63176,41.932313,POINT (-87.63176 41.932313)
P217433,09/06/2020 04:27:00 AM,3000 S LAKE SHORE DR SB,DRIVER,-87.67679,41.88234,POINT (-87.67679 41.88234)
O1290659,02/28/2022 04:40:00 PM,699 S DUSABLE LAKE SHORE NB Dr,CYCLIST,-87.61693637,41.87332411,POINT (-87.61693637 41.87332411)
O1318683,04/16/2022 10:10:00 PM,900 W MADISON ST,CYCLIST,-87.64976002,41.88184639,POINT (-87.64976002 41.88184639)
O893675,06/03/2020 09:57:00 PM,1600 W IRVING PARK RD,DRIVER,-87.65539,41.812277,POINT (-87.65539 41.812277)
O911350,07/03/2020 09:53:00 PM,3138 W LAKE ST,DRIVER,-87.64211,41.679598,POINT (-87.64211 41.679598)
P328401,12/19/2022 01:15:00 AM,333 W 51ST ST,PASSENGER,-87.63441151,41.8016789,POINT (-87.63441151 41.8016789)
O1217549,10/31/2021 09:24:00 AM,423 W 95TH ST,PEDESTRIAN,-87.63443878,41.72147129,POINT (-87.63443878 41.72147129)
O1164337,08/18/2021 09:22:00 AM,9100 S LAFAYETTE,DRIVER,-87.62538276,41.72893072,POINT (-87.62538276 41.72893072)
P267303,09/26/2021 12:14:00 AM,4998 W JACKSON BLVD,PASSENGER,-87.74918825,41.87684233,POINT (-87.74918825 41.87684233)
O1504555,01/10/2023 12:35:00 AM,2427 W 59TH ST,DRIVER,-87.68499232,41.78643593,POINT (-87.68499232 41.78643593)
P216851,09/02/2020 12:27:00 PM,8001 S HALSTED ST,PASSENGER,-87.61978,41.901003,POINT (-87.61978 41.901003)
P340252,03/21/2023 07:52:00 PM,3401 W PETERSON AVE,PASSENGER,-87.71404362,41.99021233,POINT (-87.71404362 41.99021233)
O1003180,12/02/2020 11:44:00 PM,300 E WACKER SUB DR,DRIVER,-87.68429,41.808861,POINT (-87.68429 41.808861)
O1304767,03/24/2022 10:06:00 PM,7464 N SHERIDAN RD,CYCLIST,-87.66583922,42.01807519,POINT (-87.66583922 42.01807519)
O786957,11/21/2019 12:30:00 PM,5404 NORTH AVE,PEDESTRIAN,-87.76092,41.909544,POINT (-87.76092 41.909544)
O979847,10/19/2020 10:37:00 PM,2621 W FULLERTON AVE,DRIVER,-87.61694,41.873324,POINT (-87.61694 41.873324)
P186359,01/01/2020 11:18:00 PM,1448 W 112TH PL,PASSENGER,-87.65875,41.689427,POINT (-87.65875 41.689427)
O1361452,06/18/2022 03:56:00 PM,7411 W SCHOOL ST,CYCLIST,-87.81191937,41.93960064,POINT (-87.81191937 41.93960064)
O1250080,12/21/2021 12:02:00 AM,919 W PERSHING RD,DRIVER,-87.64904332,41.82330602,POINT (-87.64904332 41.82330602)
O1466954,11/21/2022 08:33:00 PM,900 S PULASKI RD,PEDESTRIAN,-87.72546431,41.87001124,POINT (-87.72546431 41.87001124)
O738645,09/14/2019 12:00:00 AM,1600 S KEDVALE AVE,DRIVER,-87.72877,41.858727,POINT (-87.72877 41.858727)
P233283,01/30/2021 03:19:00 AM,3000 N LAKE SHORE DR SB,PASSENGER,-87.63405,41.93662,POINT (-87.63405 41.93662)
P288495,03/10/2022 01:39:00 PM,12400 S MICHIGAN AVE,PASSENGER,-87.62034987,41.66890524,POINT (-87.62034987 41.66890524)
,06/28/2022 10:40:00 PM,6764 W FOREST PRESERVE DR,PEDESTRIAN,-87.79678753,41.95889251,POINT (-87.79678753 41.95889251)
P199485,04/16/2020 10:40:00 PM,6900 S STATE ST,PASSENGER,-87.62509,41.769104,POINT (-87.62509 41.769104)
O1227216,11/15/2021 12:48:00 PM,748 W 52ND ST,CYCLIST,-87.64481644,41.79987984,POINT (-87.64481644 41.79987984)
O1648492,08/28/2023 11:45:00 AM,6700 S KEDZIE AVE,MOTORCYCLIST,-87.7031137,41.77164589,POINT (-87.7031137 41.77164589)
O1059292,03/15/2021 09:41:00 PM,318 E 71ST ST,DRIVER,-87.61763,41.765773,POINT (-87.61763 41.765773)
P157387,07/10/2019 04:44:00 PM,400 W 71ST ST,PASSENGER,-87.63473,41.765465,POINT (-87.63473 41.765465)
O1513077,02/07/2023 02:50:00 AM,8800 S MAY ST,PEDESTRIAN,-87.65221932,41.7340391,POINT (-87.65221932 41.7340391)
O1658105,09/11/2023 06:26:00 AM,8560 S YATES BLVD,DRIVER,-87.56619677,41.73920402,POINT (-87.56619677 41.73920402)
O979300,09/16/2020 02:14:00 AM,6259 S HARLEM AVE,DRIVER,-87.64885,41.794368,POINT (-87.64885 41.794368)
O1096325,05/16/2021 12:35:00 AM,8300 DORCHESTER AVE,DRIVER,-87.59059504,41.74404884,POINT (-87.59059504 41.74404884)
O1241324,12/07/2021 11:20:00 AM,4050 W MADISON ST,PEDESTRIAN,-87.72769579,41.88081097,POINT (-87.72769579 41.88081097)
O843754,02/16/2020 03:36:00 AM,25 N CICERO AVE,DRIVER,-87.74517,41.881362,POINT (-87.74517 41.881362)
O1214558,10/27/2021 08:34:00 PM,505 N LAKE SHORE DR,CYCLIST,-87.61410753,41.89127929,POINT (-87.61410753 41.89127929)
O760132,10/14/2019 12:28:00 PM,2100 N PULASKI RD,PEDESTRIAN,-87.72676,41.919037,POINT (-87.72676 41.919037)
O844861,02/17/2020 03:05:00 PM,8359 S ELIZABETH ST,DRIVER,-87.65456056,41.74146892,POINT (-87.65456056 41.74146892)
O1569738,05/06/2023 04:53:00 AM,4530 W NORTH AVE,DRIVER,-87.73970549,41.90981565,POINT (-87.73970549 41.90981565)
O1074810,04/11/2021 03:25:00 PM,2800 N ALBANY AVE,PEDESTRIAN,-87.70512936,41.93213113,POINT (-87.70512936 41.93213113)
O809193,12/24/2019 01:50:00 AM,2327 E 91ST ST,DRIVER,-87.56709,41.729766,POINT (-87.56709 41.729766)
O985357,10/29/2020 06:14:00 PM,3501 W CHICAGO AVE,DRIVER,-87.72813,41.924359,POINT (-87.72813 41.924359)
O1165569,08/20/2021 08:04:00 AM,3525 W FLOURNOY,PEDESTRIAN,-87.71421107,41.87256989,POINT (-87.71421107 41.87256989)
P126522,01/11/2019 01:09:00 AM,77 W LOWER WACKER DR,PASSENGER,-87.63081,41.88668,POINT (-87.63081 41.88668)
O1013903,12/23/2020 08:07:00 PM,3130 W 55TH ST,PEDESTRIAN,-87.61882,41.780291,POINT (-87.61882 41.780291)
O1346328,05/28/2022 03:56:00 PM,2356 W ROOSEVELT RD,DRIVER,-87.68584255,41.86672491,POINT (-87.68584255 41.86672491)
O1389413,07/29/2022 09:00:00 PM,425 W 103RD,MOTORCYCLIST,-87.63662176,41.70710702,POINT (-87.63662176 41.70710702)
O1144182,07/21/2021 03:56:00 AM,9458 S HALSTED ST,DRIVER,-87.64336192,41.72153443,POINT (-87.64336192 41.72153443)
O872575,08/08/2019 09:14:00 AM,3832 N CICERO AVE,DRIVER,-87.74739,41.95077,POINT (-87.74739 41.95077)
O942495,08/20/2020 08:08:00 PM,5199 S PAYNE DR,PEDESTRIAN,-87.73313,41.800313,POINT (-87.73313 41.800313)
O1127533,06/27/2021 10:54:00 AM,5211 S ASHLAND AVE,DRIVER,-87.66457483,41.79912388,POINT (-87.66457483 41.79912388)
O1095690,05/14/2021 09:02:00 PM,959 W GRAND AVE,DRIVER,-87.65224122,41.89102384,POINT (-87.65224122 41.89102384)
O976857,10/14/2020 07:47:00 PM,5031 S HALSTED ST,PEDESTRIAN,-87.71048,41.858931,POINT (-87.71048 41.858931)
O1238187,12/02/2021 04:50:00 PM,3025 N CALIFORNIA AVE,PEDESTRIAN,-87.69759906,41.93661423,POINT (-87.69759906 41.93661423)
O568488,01/22/2019 09:25:00 AM,8518 S COTTAGE GROVE AVE,PEDESTRIAN,-87.60506,41.739689,POINT (-87.60506 41.739689)
O998301,11/22/2020 09:16:00 PM,3624 W JACKSON BLVD,DRIVER,-87.66454,41.786654,POINT (-87.66454 41.786654)
O689986,07/10/2019 07:50:00 AM,6500 S KEDZIE AVE,PEDESTRIAN,-87.7032,41.775274,POINT (-87.7032 41.775274)
P275650,11/21/2021 12:30:00 AM,1550 N LAKE SHORE DR,PASSENGER,-87.6263928,41.91094388,POINT (-87.6263928 41.91094388)
O810553,12/26/2019 03:07:00 PM,248 W GARFIELD BLVD,PEDESTRIAN,-87.63251977,41.79463459,POINT (-87.63251977 41.79463459)
O1356834,06/12/2022 03:15:00 PM,2059 W IRVING PARK RD,PEDESTRIAN,-87.68111928,41.95401197,POINT (-87.68111928 41.95401197)
O1200830,10/08/2021 05:58:00 AM,2530 W DEVON AVE,PEDESTRIAN,-87.6934855,41.99777847,POINT (-87.6934855 41.99777847)
O1609630,07/01/2023 11:30:00 AM,6151 W BELMONT AVE,DRIVER,-87.7806474,41.9382805,POINT (-87.7806474 41.9382805)
,09/08/2020 02:57:00 AM,REPORTED BY EXTERNAL POLICE DEPARTMENT,DRIVER,-87.72137345,41.73490932,POINT (-87.72137345 41.73490932)
O1371892,07/04/2022 12:00:00 AM,5601 S EMERALD,MOTORCYCLIST,-87.64374644,41.79235623,POINT (-87.64374644 41.79235623)
O1569979,05/06/2023 12:19:00 PM,4659 S WESTERN AVE,PEDESTRIAN,-87.68428004,41.80847456,POINT (-87.68428004 41.80847456)
O1418467,09/12/2022 09:24:00 PM,449 E 79TH ST,PEDESTRIAN,-87.6129789,41.75104183,POINT (-87.6129789 41.75104183)
O739363,09/16/2019 12:00:00 AM,19 E OHIO ST,PEDESTRIAN,-87.62724,41.892374,POINT (-87.62724 41.892374)
O929442,07/31/2020 10:40:00 PM,457 W 76TH ST,DRIVER,-87.57898,41.790282,POINT (-87.57898 41.790282)
